source_table,track_name,dataset_source,model_id,model_label,model_family,evidence_tier,headline_eligible,branch_relation,split_rule,n_processed_rows,n_unique_sequences,n_train,n_test_or_n,target_column,r2,rmse,mae,r2_ci_low,r2_ci_high,bootstrap_repeats
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_3,Random Promoter DREAM / MAUDE-derived,N01_T04_ObservableAlignment_ExtraTrees,N01_T04_ObservableAlignment_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,150000,150000,120000.0,30000,target,0.3040211224574503,1.9747710661330782,1.526435657320625,0.2953547117351506,0.31170095524291314,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_3,Random Promoter DREAM / MAUDE-derived,N02_T04_ObservableAlignment_HistGB,N02_T04_ObservableAlignment_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,150000,150000,120000.0,30000,target,0.3323246854777572,1.9342000296477886,1.4910286961798804,0.32374976525087573,0.3408060425332,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_3,Random Promoter DREAM / MAUDE-derived,N03_T05_UncertaintyEnsemble_ExtraTrees,N03_T05_UncertaintyEnsemble_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,150000,150000,120000.0,30000,target,0.30800146438542764,1.9691160564049046,1.5223058623368735,0.2994533274788416,0.3157796165505076,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_3,Random Promoter DREAM / MAUDE-derived,N04_T05_UncertaintyEnsemble_HistGB,N04_T05_UncertaintyEnsemble_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,150000,150000,120000.0,30000,target,0.3323795388870995,1.9341205751263402,1.4912532010189121,0.324003148143191,0.3411849694101245,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_3,Random Promoter DREAM / MAUDE-derived,N05_T02_SelectionPotential_HistGB,N05_T02_SelectionPotential_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,150000,150000,120000.0,30000,target,0.3322158698621386,1.9343576381347245,1.4907440798154374,0.3235452856774583,0.3406204813083309,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_4,Random Promoter DREAM / MAUDE-derived,B01_Ridge_GLM_style,B01_Ridge_GLM_style,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,149999,149999,119999.0,30000,target,0.2887410776929902,2.0094457882007126,1.556744794477691,0.28028570353337334,0.2970512336615521,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_4,Random Promoter DREAM / MAUDE-derived,B02_ElasticNet_GLM,B02_ElasticNet_GLM,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,149999,149999,119999.0,30000,target,0.17695982407487598,2.1615881362441596,1.6952157174601767,0.17071642647342428,0.18383453617566484,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_4,Random Promoter DREAM / MAUDE-derived,B03_NystroemKernelRidge_RBF,B03_NystroemKernelRidge_RBF,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,149999,149999,119999.0,30000,target,0.08013060049686838,2.2852068451416394,1.81386942865546,0.07500529912237273,0.08548694751373012,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_4,Random Promoter DREAM / MAUDE-derived,B04_ExtraTrees,B04_ExtraTrees,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,149999,149999,119999.0,30000,target,0.30886221968692895,1.980818791130027,1.523919438322379,0.2999362591429164,0.3174036974055529,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_4,Random Promoter DREAM / MAUDE-derived,B05_RandomForest,B05_RandomForest,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,149999,149999,119999.0,30000,target,0.3069514439467781,1.9835550675994111,1.5270900968847325,0.2986009484612376,0.31521733545148584,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_4,Random Promoter DREAM / MAUDE-derived,B06_HistGradientBoosting,B06_HistGradientBoosting,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,149999,149999,119999.0,30000,target,0.34048850399028896,1.9349672350326237,1.4872952856215624,0.331593367138633,0.3491455147639911,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_4,Random Promoter DREAM / MAUDE-derived,B07_Nystroem_SVR_like,B07_Nystroem_SVR_like,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,149999,149999,119999.0,30000,target,0.06034219523613071,2.3096559581721654,1.8078749216243795,0.05570473031464995,0.06518426279353173,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_4,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor,B08_MLPRegressor,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,149999,149999,119999.0,30000,target,0.24298093616492666,2.073078934382233,1.5918316797878418,0.23167041622595877,0.25615611111532927,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_4,Random Promoter DREAM / MAUDE-derived,N01_T04_ObservableAlignment_ExtraTrees,N01_T04_ObservableAlignment_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,149999,149999,119999.0,30000,target,0.30886221968692884,1.9808187911300272,1.5239194383223789,0.2999362591429164,0.31740369740555285,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_4,Random Promoter DREAM / MAUDE-derived,N02_T04_ObservableAlignment_HistGB,N02_T04_ObservableAlignment_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,149999,149999,119999.0,30000,target,0.3404882145374767,1.9349676596511858,1.4872922896011511,0.33159289874664205,0.3491455246456804,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_4,Random Promoter DREAM / MAUDE-derived,N03_T05_UncertaintyEnsemble_ExtraTrees,N03_T05_UncertaintyEnsemble_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,149999,149999,119999.0,30000,target,0.3115880487515674,1.976908783706553,1.52126057428164,0.30247379836438315,0.3199332135823599,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_4,Random Promoter DREAM / MAUDE-derived,N04_T05_UncertaintyEnsemble_HistGB,N04_T05_UncertaintyEnsemble_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,149999,149999,119999.0,30000,target,0.34076073618880653,1.9345678373286346,1.4867610580044848,0.33155649326494585,0.3497205704004626,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_4,Random Promoter DREAM / MAUDE-derived,N05_T02_SelectionPotential_HistGB,N05_T02_SelectionPotential_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,149999,149999,119999.0,30000,target,0.34203726929735023,1.9326939072723155,1.4861807241285654,0.33332105846479076,0.3509247787459887,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track,PARM/GSE301246,B01_Ridge_GLM_style,B01_Ridge_GLM_style,external_baseline,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,6000,500,4500.0,1500,target,-0.03571515719625751,64.88158814484181,43.49144544474284,-0.09462292902944021,-0.003458416476262923,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track,PARM/GSE301246,B02_ElasticNet_GLM,B02_ElasticNet_GLM,external_baseline,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,6000,500,4500.0,1500,target,-0.050029826366834174,65.32841531835389,43.755004381815596,-0.10935866602429116,-0.0172026810797642,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track,PARM/GSE301246,B03_NystroemKernelRidge_RBF,B03_NystroemKernelRidge_RBF,external_baseline,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,6000,500,4500.0,1500,target,0.062253993157207366,61.73677193872904,38.033786820729574,-0.03453199713383682,0.146115411448003,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track,PARM/GSE301246,B04_ExtraTrees,B04_ExtraTrees,external_baseline,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,6000,500,4500.0,1500,target,0.34159976535485936,51.73045452469873,30.791840065098704,0.1283922628551004,0.5089731577924255,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track,PARM/GSE301246,B05_RandomForest,B05_RandomForest,external_baseline,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,6000,500,4500.0,1500,target,0.3728145587017606,50.489293093869996,29.98233591888667,0.16911817965505993,0.5303555937590824,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track,PARM/GSE301246,B06_HistGradientBoosting,B06_HistGradientBoosting,external_baseline,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,6000,500,4500.0,1500,target,0.3556354986817222,51.17609090648241,28.120137333396876,0.13384866430374115,0.5219602222445413,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track,PARM/GSE301246,B07_Nystroem_SVR_like,B07_Nystroem_SVR_like,external_baseline,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,6000,500,4500.0,1500,target,-0.016523819738569312,64.27766408523233,28.256851411102485,-0.03101099629619069,0.00023391056046366543,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track,PARM/GSE301246,B08_MLPRegressor,B08_MLPRegressor,external_baseline,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,6000,500,4500.0,1500,target,0.3239756607301142,52.41824447334195,28.49085295033455,0.10842785311733294,0.5023504429964896,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track,PARM/GSE301246,N01_T04_ObservableAlignment_ExtraTrees,N01_T04_ObservableAlignment_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,6000,500,4500.0,1500,target,0.34159976535485936,51.73045452469873,30.791840065098704,0.1283922628551004,0.5089731577924255,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track,PARM/GSE301246,N02_T04_ObservableAlignment_HistGB,N02_T04_ObservableAlignment_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,6000,500,4500.0,1500,target,0.3556354986817222,51.17609090648241,28.120137333396876,0.13384866430374115,0.5219602222445413,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track,PARM/GSE301246,N03_T05_UncertaintyEnsemble_ExtraTrees,N03_T05_UncertaintyEnsemble_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,6000,500,4500.0,1500,target,0.29457379608740986,53.54600815923166,31.82591165268923,0.04921643446699431,0.4814287685166154,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track,PARM/GSE301246,N04_T05_UncertaintyEnsemble_HistGB,N04_T05_UncertaintyEnsemble_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,6000,500,4500.0,1500,target,0.30202532837076057,53.26244973500802,28.864987644280603,0.06091322594560672,0.4869511629984633,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track,PARM/GSE301246,N05_T02_SelectionPotential_HistGB,N05_T02_SelectionPotential_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,6000,500,4500.0,1500,target,0.3556304606880505,51.176290967408825,28.0933617450048,0.1339194498132149,0.5218365469921571,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track_2,PARM/GSE301246,B01_Ridge_GLM_style,B01_Ridge_GLM_style,external_baseline,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,150000,12499,112500.0,37500,target,0.04391989602996649,123.28618371326218,63.42476596598307,0.035616733614564244,0.05129501574069614,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track_2,PARM/GSE301246,B02_ElasticNet_GLM,B02_ElasticNet_GLM,external_baseline,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,150000,12499,112500.0,37500,target,-0.025758866871328,127.69970938736596,67.04082042053223,-0.03354740464485131,-0.019608594536509722,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track_2,PARM/GSE301246,B03_NystroemKernelRidge_RBF,B03_NystroemKernelRidge_RBF,external_baseline,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,150000,12499,112500.0,37500,target,0.006074842286797222,125.70255661279148,66.46497498463948,-0.023628577596577976,0.042163104594078446,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track_2,PARM/GSE301246,B04_ExtraTrees,B04_ExtraTrees,external_baseline,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,150000,12499,112500.0,37500,target,0.3430586107178484,102.1952196232862,54.317386594712886,0.27543527134242196,0.40001630942914274,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track_2,PARM/GSE301246,B05_RandomForest,B05_RandomForest,external_baseline,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,150000,12499,112500.0,37500,target,0.3625020823497602,100.67152657796834,53.43785695560217,0.29953645250107613,0.41602040361356196,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track_2,PARM/GSE301246,B06_HistGradientBoosting,B06_HistGradientBoosting,external_baseline,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,150000,12499,112500.0,37500,target,0.39459396013179804,98.10488741803518,51.0243456907017,0.3305599504827314,0.442463044683591,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track_2,PARM/GSE301246,B07_Nystroem_SVR_like,B07_Nystroem_SVR_like,external_baseline,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,150000,12499,112500.0,37500,target,-0.037460145295546754,128.42600708089805,43.71888371063124,-0.04120761764798155,-0.033767378251727674,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track_2,PARM/GSE301246,B08_MLPRegressor,B08_MLPRegressor,external_baseline,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,150000,12499,112500.0,37500,target,0.4132263816406281,96.58341536558717,45.06029228593349,0.36406652509005016,0.4499452803963285,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track_2,PARM/GSE301246,N01_T04_ObservableAlignment_ExtraTrees,N01_T04_ObservableAlignment_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,150000,12499,112500.0,37500,target,0.3430586107178484,102.1952196232862,54.317386594712886,0.27543527134242196,0.40001630942914274,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track_2,PARM/GSE301246,N02_T04_ObservableAlignment_HistGB,N02_T04_ObservableAlignment_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,150000,12499,112500.0,37500,target,0.39459396013179804,98.10488741803518,51.0243456907017,0.3305599504827314,0.442463044683591,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track_2,PARM/GSE301246,N03_T05_UncertaintyEnsemble_ExtraTrees,N03_T05_UncertaintyEnsemble_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,150000,12499,112500.0,37500,target,0.3425439498633517,102.23524266246848,53.95729455397379,0.2723959023780631,0.40698361433102925,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track_2,PARM/GSE301246,N04_T05_UncertaintyEnsemble_HistGB,N04_T05_UncertaintyEnsemble_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,150000,12499,112500.0,37500,target,0.39550231061299623,98.03126156413242,51.069959914602585,0.33230690800114693,0.44954198339219487,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track_2,PARM/GSE301246,N05_T02_SelectionPotential_HistGB,N05_T02_SelectionPotential_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,group_shuffle_split,150000,12499,112500.0,37500,target,0.39420449737212737,98.13643819118367,51.20640694004293,0.3309736051616131,0.44183161933156334,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track_3,PARM/GSE301246,B01_Ridge_GLM_style,B01_Ridge_GLM_style,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,50,50,40.0,10,target,0.004756562173158563,236.18401113547287,176.74861755371094,-4.972439853490377,0.03565175229915121,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track_3,PARM/GSE301246,B02_ElasticNet_GLM,B02_ElasticNet_GLM,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,50,50,40.0,10,target,0.15397881608392783,217.7591694686863,159.34365844726562,-4.939640285521739,0.29354978080743316,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track_3,PARM/GSE301246,B03_NystroemKernelRidge_RBF,B03_NystroemKernelRidge_RBF,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,50,50,40.0,10,target,-0.03942010526313311,241.36894331240077,188.1630432128906,-6.360973505595764,-9.797093737356001e-05,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track_3,PARM/GSE301246,B04_ExtraTrees,B04_ExtraTrees,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,50,50,40.0,10,target,0.2761678304980636,201.4210116799563,150.96434375000007,-2.8838094279413222,0.43262437078943555,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track_3,PARM/GSE301246,B05_RandomForest,B05_RandomForest,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,50,50,40.0,10,target,0.149508591153525,218.33371181571206,155.70214768217892,-2.2453343345894505,0.32135587325031667,300
PHASE5F_ALL_MODEL_CEILING_METRICS,PARM_GSE301246_held_out_context_track_3,PARM/GSE301246,B06_HistGradientBoosting,B06_HistGradientBoosting,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,50,50,40.0,10,target,-0.06189256586331271,243.96421203002313,181.5969751306239,-6.8371094803218355,0.14645195265367847,300
